source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,190202,Eco-verification (excl. environmental lifecycle assessment),objective,False,explicit_official_transitive,0.357,SEO1998->960602 (2008)->190202 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,180205,Measurement and assessment of estuarine water quality,objective,False,explicit_official_transitive,0.456,SEO1998->960608 (2008)->180205 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,190204,Environmental lifecycle assessment,objective,False,explicit_official_transitive,0.442,SEO1998->960603 (2008)->190204 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,190209,Sustainability indicators,objective,False,explicit_official_transitive,0.211,SEO1998->960609 (2008)->190209 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,180308,"Surface water quantification, allocation and impact of depletion",objective,False,explicit_official_transitive,0.456,SEO1998->960611 (2008)->180308 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,189999,Other environmental management not elsewhere classified,objective,False,explicit_official_transitive,0.412,SEO1998->960604 (2008)->189999 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,189999,Other environmental management not elsewhere classified,objective,True,explicit_official_transitive,0.9,SEO1998->960699 (2008)->189999 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,180603,"Evaluation, allocation, and impacts of land use",objective,False,explicit_official_transitive,0.352,SEO1998->960610 (2008)->180603 (2020)
SEO1998,760299,Environmental and Natural Resource Evaluation not elsewhere classified,SEO,180603,"Evaluation, allocation, and impacts of land use",objective,False,explicit_official_transitive,0.374,SEO1998->960607 (2008)->180603 (2020)
SEO1998,7699,OTHER ENVIRONMENTAL ASPECTS,SEO,1899,Other environmental management,group,True,derived_empirical,1.0,"rolled up from 1 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,769999,Other Environmental Aspects,SEO,189999,Other environmental management not elsewhere classified,objective,True,explicit_official_transitive,0.508,SEO1998->969999 (2008)->189999 (2020)
SEO1998,77,ENVIRONMENTAL MANAGEMENT,SEO,19,"ENVIRONMENTAL POLICY, CLIMATE CHANGE AND NATURAL HAZARDS",division,False,derived_empirical,0.023,"rolled up from 87 SEO1998 leaf-level mapping(s), 2 agreeing"
SEO1998,77,ENVIRONMENTAL MANAGEMENT,SEO,18,ENVIRONMENTAL MANAGEMENT,division,True,derived_empirical,0.977,"rolled up from 87 SEO1998 leaf-level mapping(s), 85 agreeing"
SEO1998,7701,CLIMATE AND WEATHER,SEO,1905,Understanding climate change,group,True,derived_empirical,0.5,"rolled up from 4 SEO1998 leaf-level mapping(s), 2 agreeing"
SEO1998,7701,CLIMATE AND WEATHER,SEO,1801,"Air quality, atmosphere and weather",group,False,derived_empirical,0.5,"rolled up from 4 SEO1998 leaf-level mapping(s), 2 agreeing"
SEO1998,770101,Climate Change,SEO,190301,Climate change mitigation strategies,objective,False,explicit_official_transitive,0.56,SEO1998->960302 (2008)->190301 (2020)
SEO1998,770101,Climate Change,SEO,190103,Social impacts of climate change and variability,objective,False,explicit_official_transitive,0.452,SEO1998->960311 (2008)->190103 (2020)
SEO1998,770101,Climate Change,SEO,190102,Ecosystem adaptation to climate change,objective,False,explicit_official_transitive,0.538,SEO1998->960305 (2008)->190102 (2020)
SEO1998,770101,Climate Change,SEO,190504,Effects of climate change on Australia (excl. social impacts),objective,False,explicit_official_transitive,0.308,SEO1998->960307 (2008)->190504 (2020)
SEO1998,770101,Climate Change,SEO,190506,Effects of climate change on the South Pacific (excl. Australia and New Zealand) (excl. social impacts),objective,False,explicit_official_transitive,0.211,SEO1998->960309 (2008)->190506 (2020)
SEO1998,770101,Climate Change,SEO,190503,Effects of climate change on Antarctic and sub-Antarctic environments (excl. social impacts),objective,False,explicit_official_transitive,0.23,SEO1998->960306 (2008)->190503 (2020)
SEO1998,770101,Climate Change,SEO,190507,"Global effects of climate change (excl. Australia, New Zealand, Antarctica and the South Pacific) (excl. social impacts)",objective,False,explicit_official_transitive,0.187,SEO1998->960310 (2008)->190507 (2020)
