source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,1130,,OAX,11130,Coding theory and cryptography,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1131,,OAX,11131,Proteoglycans and glycosaminoglycans research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1132,,OAX,11132,Psychoanalysis and Psychopathology Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1134,,OAX,11134,Breast Lesions and Carcinomas,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1135,,OAX,11135,Virology and Viral Diseases,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1136,,OAX,11136,Enzyme-mediated dye degradation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1137,,OAX,11137,Historical Philosophy and Science,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1138,,OAX,11138,Tribology and Lubrication Engineering,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1139,,OAX,11139,"Gout, Hyperuricemia, Uric Acid",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,114,,OAX,10114,"Balance, Gait, and Falls Prevention",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1140,,OAX,11140,Natural Antidiabetic Agents Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1141,,OAX,11141,Childhood Cancer Survivors' Quality of Life,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1142,,OAX,11142,Advanced Glycation End Products research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1143,,OAX,11143,High Entropy Alloys Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1144,,OAX,11144,melanin and skin pigmentation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1146,,OAX,11146,Hormonal and reproductive studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1147,,OAX,11147,Misinformation and Its Impacts,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1148,,OAX,11148,"Language, Metaphor, and Cognition",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1149,,OAX,11149,Veterinary Oncology Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1150,,OAX,11150,Endoplasmic Reticulum Stress and Disease,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1151,,OAX,11151,Advanced Topology and Set Theory,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1152,,OAX,11152,Stochastic processes and statistical mechanics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1153,,OAX,11153,Streptococcal Infections and Treatments,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1154,,OAX,11154,Parasitic infections in humans and animals,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1155,,OAX,11155,Toxoplasma gondii Research Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1156,,OAX,11156,Reproductive Health and Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1157,,OAX,11157,Chronic Lymphocytic Leukemia Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1158,,OAX,11158,Wireless Networks and Protocols,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1159,,OAX,11159,Manufacturing Process and Optimization,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,116,,OAX,10116,Sperm and Testicular Function,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1160,,OAX,11160,Acoustic Wave Resonator Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1161,,OAX,11161,Consumer Market Behavior and Pricing,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1162,,OAX,11162,Enzyme Structure and Function,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1163,,OAX,11163,Organ Donation and Transplantation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1164,,OAX,11164,Remote Sensing and LiDAR Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1165,,OAX,11165,Image and Video Quality Assessment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1166,,OAX,11166,Analytic Number Theory Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1167,,OAX,11167,Hair Growth and Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1168,,OAX,11168,International Development and Aid,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1169,,OAX,11169,Silicon Nanostructures and Photoluminescence,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,117,,OAX,10117,Advanced Combustion Engine Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1170,,OAX,11170,Biomimetic flight and propulsion mechanisms,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1171,,OAX,11171,Diabetes and associated disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1172,,OAX,11172,Dermatologic Treatments and Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1173,,OAX,11173,Neurofibromatosis and Schwannoma Cases,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1175,,OAX,11175,Gyrotron and Vacuum Electronics Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1176,,OAX,11176,Radiation Therapy and Dosimetry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1177,,OAX,11177,Spectroscopy and Quantum Chemical Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1178,,OAX,11178,Receptor Mechanisms and Signaling,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1179,,OAX,11179,Nematode management and characterization studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1180,,OAX,11180,Pesticide and Herbicide Environmental Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1181,,OAX,11181,Advanced Data Storage Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1182,,OAX,11182,Auction Theory and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
