code,level,label,parent_code
14204,topic,Railway Systems and Materials Science,2211
14205,topic,Education and Art Integration,3304
14206,topic,Animal Law and Welfare,3308
14207,topic,Higher Education Practises and Engagement,3304
14208,topic,"Death, Funerary Practices, and Mourning",3314
14209,topic,Public health and occupational medicine,3320
14210,topic,Historical and Linguistic Studies,3312
14211,topic,Diverse academic research themes,1802
14212,topic,Health Promotion and Cardiovascular Prevention,2739
14213,topic,Global Politics and Economy,2002
14214,topic,Space Exploration and Technology,2202
14215,topic,Chemical and Environmental Engineering Research,1710
14216,topic,Multimedia Learning Systems,1710
14217,topic,American Literature and Humor Studies,1208
14218,topic,Engineering Education and Global Impact,3303
14219,topic,Local Economic Development and Planning,3320
14220,topic,"Workaholism, burnout, and well-being",3207
14221,topic,activated carbon and charcoal,1803
14222,topic,Knowledge Management and Technology,1803
14223,topic,Ayn Rand and Brontë studies,2002
14224,topic,"Oil, Gas, and Environmental Issues",2105
14225,topic,Advanced Sensor and Control Systems,2207
14226,topic,"Migration, Racism, and Human Rights",3306
14227,topic,Educational Practices and Challenges,3304
14228,topic,Religion and Sociopolitical Dynamics in Nigeria,3300
14229,topic,Physical education and sports games research,3207
14230,topic,Occupational and Professional Licensing Regulation,2002
14231,topic,New Zealand Economic and Social Studies,2002
14232,topic,Water Resource Management and Quality,2312
14233,topic,Diverse Topics in Contemporary Research,3316
14234,topic,Data Privacy and Cybersecurity,3308
14235,topic,"Linguistic, Cultural, and Literary Studies",3312
14236,topic,Educational Tools and Methods,3311
14237,topic,Historical and Political Studies,3320
14238,topic,Historical Gender and Feminism Studies,3312
14239,topic,"Business, Education, Mathematics Research",1402
14240,topic,E-Learning and COVID-19,3304
14241,topic,Evasion and Academic Success Factors,3317
14242,topic,"Nutrition, Health, and Society Studies",1106
14243,topic,Creative Drama in Education,1213
14244,topic,Consumer Behavior and Marketing Influence,1406
14245,topic,Biomarkers in Disease Mechanisms,2403
14246,topic,E-Learning and Knowledge Management,1706
14247,topic,"Borges, Kipling, and Jewish Identity",1208
14248,topic,Social impacts of COVID-19,3311
14249,topic,Water Quality Monitoring and Analysis,2311
14250,topic,Energy and Environmental Systems,3313
14251,topic,Multicultural Education and Local Wisdom,3316
14252,topic,Water and Wastewater Treatment,2206
14253,topic,Latin American social science,3312
14254,topic,Digital Media and Visual Art,1704
14255,topic,European Law and Migration,3308
14256,topic,Agricultural and Food Sciences,1107
14257,topic,Advanced Measurement and Detection Methods,2208
14258,topic,Legal and Policy Issues,3308
14259,topic,Legal Rights and Human Rights,3308
14260,topic,Impact of AI and Big Data on Business and Society,1803
14261,topic,Herbal Medicine and Trade Cooperation,2002
14262,topic,Extenics and Innovation Methods,2206
14263,topic,Professional Masters Programs Analysis,1802
14264,topic,"Law, Ethics, and AI Impact",1407
14265,topic,Social and Behavioral Studies,3306
14266,topic,"Interdisciplinary Studies: Technology, Society, and Humanities",1207
14267,topic,Technology in Education and Healthcare,3304
14268,topic,Evolving Legal Systems and Governance,3308
14269,topic,Food Security and Socioeconomic Dynamics,1100
14270,topic,Simulation and Modeling Applications,2207
14271,topic,Educational Methods and Psychological Studies,3304
14272,topic,Agricultural and Food Production Studies,1106
14273,topic,"Cultural, Psychoanalytic, and Sociopolitical Reflections",3316
14274,topic,Education and Vocational Training,3304
14275,topic,Historical Medical Research and Treatments,2741
14276,topic,Power Systems and Technologies,2208
14277,topic,Social Skills and Education,3304
14278,topic,Marxism and Critical Theory,1211
14279,topic,Academic Research and Education Studies,2306
14280,topic,Big Data Technologies and Applications,1802
14281,topic,Islamic Finance and Communication,3312
14282,topic,"Security, Politics, and Digital Transformation",3320
14283,topic,Diverse Academic Research Areas,3304
14284,topic,Social Sciences and Humanities,3320
14285,topic,Biopolymer Synthesis and Applications,1312
14286,topic,Parkinson's Disease and Spinal Disorders,2728
14287,topic,Music Education and Analysis,3304
14288,topic,"Law, Rights, and Freedoms",3312
14289,topic,"Anthropology: Ethics, History, Culture",3314
14290,topic,Education Methods and Practices,3304
14291,topic,Indonesian Legal and Regulatory Studies,3320
14292,topic,"Migration, Policy, and Dickens Studies",3317
14293,topic,Biotechnology and Related Fields,2739
14294,topic,Impulse Buying and Technology Impacts,2002
14295,topic,Families in Therapy and Culture,3207
14296,topic,Climate Change and Sustainable Development,2306
14297,topic,Plant-Derived Bioactive Compounds,1605
14298,topic,Cultural and Social Studies,3316
14299,topic,Complex Systems and Dynamics,3109
14300,topic,Legal and Social Philosophy,3312
14301,topic,Educational methodologies and cognitive development,3204
14302,topic,European Politics and Security,3320
14303,topic,Polymer Synthesis and Characterization,2507
14304,topic,Transport Systems and Technology,2210
14305,topic,Modern American Literature Studies,1208
14306,topic,Technology Assessment and Management,2213
14307,topic,Bioethics and Human Rights Issues,1710
14308,topic,Psychological and Educational Research Studies,3205
14309,topic,Employee Performance and Management,3307
14310,topic,Botany and Geology in Latin America and Caribbean,1105
14311,topic,Electrical and Electromagnetic Research,3107
14312,topic,Historical Studies in Central America,1202
14313,topic,Health and Well-being Studies,3203
14314,topic,"Violence, Religion, and Philosophy",1211
14315,topic,Feminist Theory and Gender Studies,3318
14316,topic,"Nursing Education, Practice, and Leadership",2910
14317,topic,"Finance, Markets, and Regulation",2003
14318,topic,Polydiacetylene-based materials and applications,1605
14319,topic,Currency Recognition and Detection,1707
14320,topic,Optics and Image Analysis,1404
14321,topic,"Religion, Theology, and Education",1212
14322,topic,"Art, Aesthetics, and Perception",1213
14323,topic,"Agriculture, Water, and Health",2312
14324,topic,Insects and Parasite Interactions,2307
14325,topic,Diverse Specialized Academic Research,2002
14326,topic,Ear and Head Tumors,2730
14327,topic,Advanced Energy Technologies and Civil Engineering Innovations,2104
14328,topic,Diverse scientific research topics,1803
14329,topic,Science and Climate Studies,2306
14330,topic,Library Science and Information Systems,1710
14331,topic,Medicinal Plant Pharmacodynamics Research,3004
14332,topic,European Linguistics and Anthropology,3314
14333,topic,Dermatoglyphics and Human Traits,1311
14334,topic,HIV/AIDS Impact and Responses,2002
14335,topic,Educational Robotics and Engineering,1702
14336,topic,Land Use and Management,3320
14337,topic,"Religious, Philosophical, and Educational Studies",3312
14338,topic,"Leadership, Human Resources, Global Affairs",3320
14339,topic,Image Processing and 3D Reconstruction,1707
14340,topic,Islamic Social Reporting,3300
14341,topic,"Education, Technology, and Ethics",2308
14342,topic,"Military, Security, and Education Studies",3312
14343,topic,Hispanic-African Historical Relations,1212
14344,topic,Pathogenesis and Treatment of Hiccups,2737
14345,topic,Scientific Research and Philosophical Inquiry,1710
14346,topic,Scientific Innovation and Industrial Efficiency,1800
14347,topic,Big Data and Digital Economy,1710
14348,topic,Marriage and Family Dynamics,3312
14349,topic,Global Political and Economic Relations,3320
14350,topic,"Innovation, Sustainability, Human-Machine Systems",3312
14351,topic,Statistical and Computational Modeling,1702
14352,topic,Globalization and Economic Impact,3312
14353,topic,Wireless Sensor Networks for Data Analysis,1705
14354,topic,Emergency Medicine Education and Research,2711
14355,topic,Historical Studies of British Isles,1202
14356,topic,Organizational Leadership and Management Strategies,1408
14357,topic,"Architecture, Design, and Social History",1206
14358,topic,Healthcare Quality and Satisfaction,3600
14359,topic,Wetland Management and Conservation,2212
14360,topic,Psidium guajava Extracts and Applications,3004
14361,topic,Corporate Social Responsibility Disclosure,3318
14362,topic,Diverse Legal and Medical Studies,1408
14363,topic,Optical properties and cooling technologies in crystalline materials,3107
14364,topic,Clusterin in disease pathology,2730
14365,topic,Leaf Properties and Growth Measurement,1110
14366,topic,Schopenhauer and Stefan Zweig,1200
14367,topic,Logistics and Infrastructure Analysis,1107
14368,topic,Evaluation and Optimization Models,2213
14369,topic,Diverse Interdisciplinary Research Innovations,1803
14370,topic,"Economic, Social, and Health Studies",2002
14371,topic,Hume's philosophy and hair distribution,3300
14372,topic,Environmental and Biological Research in Conflict Zones,2308
14373,topic,Securities Regulation and Market Practices,1406
14374,topic,Statistical Methods in Epidemiology,2613
14375,topic,"Cultural, Linguistic, Economic Studies",3300
14376,topic,Science and Education Research,3304
14378,topic,Entomological Studies and Ecology,1105
14379,topic,Diverse Cultural and Historical Studies,3316
14380,topic,Libraries and Information Services,1209
14381,topic,"Psychiatry, Mental Health, Neuroscience",1702
14382,topic,Electrophoretic Deposition in Materials Science,2208
14383,topic,Global Development and Urbanization,3312
14384,topic,Ophthalmology and Visual Health Research,2731
14385,topic,Franz Kafka Literary Studies,1208
14386,topic,"Libraries, Manuscripts, and Books",1202
14387,topic,Environmental Engineering and Cultural Studies,1710
14388,topic,Medieval European History and Architecture,1204
14389,topic,"Innovation, Technology, and Society",3312
14390,topic,Real estate and construction management,2216
14391,topic,"Forest, Soil, and Plant Ecology in China",3304
14392,topic,Geoscience and Mining Technology,2213
14393,topic,"Health, Environment, Cognitive Aging",2307
14394,topic,Cognitive Science and Education Research,2805
14395,topic,African history and culture studies,3314
14396,topic,Healthcare Regulation,3605
14397,topic,Legal and Policy Analysis in Indonesia,3308
14398,topic,Agriculture and Social Issues,1110
14399,topic,Invertebrate Taxonomy and Ecology,1105
14400,topic,Medical Coding and Health Information,3605
14401,topic,"Technology, Environment, Urban Planning",1211
14402,topic,Political and Social Issues,3320
14403,topic,Educational Challenges and Innovations,1710
14404,topic,European Socioeconomic and Political Studies,2002
14405,topic,Fisheries and Aquaculture Studies,1100
14406,topic,Multidisciplinary Science and Engineering Research,1804
14407,topic,Athletic Training and Education,3612
14408,topic,Coastal Management and Development,2308
14409,topic,Educational Systems and Policies,1710
14410,topic,Safety and Risk Management,1407
14411,topic,Undergraduate Neuroscience Education and Research,2805
14412,topic,Marine and Coastal Research,2212
14413,topic,Advanced Technologies in Various Fields,1702
14414,topic,Artificial Intelligence in Education,1710
14415,topic,Biomedical Research and Pathophysiology,2734
14416,topic,"Health, Technology, Consumer Behavior",3605
14417,topic,Central Asia Education and Culture,3320
14418,topic,"Development, Ethics, and Society",3303
14419,topic,Banking Systems and Strategies,1402
14420,topic,Advanced Research in Systems and Signal Processing,2207
14421,topic,Educational Philosophies and Pedagogies,3304
14422,topic,"Sociology, Governance, and Technology",3312
14423,topic,Military Technology and Strategies,2202
14424,topic,Economic Analysis and Policy,2002
14425,topic,Educational Practices and Sociocultural Research,3304
14426,topic,"Religion, Gender, and Enlightenment",1212
14427,topic,Environmental Monitoring and Data Management,1907
14428,topic,Coal and Coke Industries Research,2103
14429,topic,Global Political and Social Dynamics,3320
