source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
ASJC,1906,Geochemistry and Petrology,OAX,1906,Geochemistry and Petrology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,1907,Geology,OAX,1907,Geology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,1908,Geophysics,OAX,1908,Geophysics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,1910,Oceanography,OAX,1910,Oceanography,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,1911,Paleontology,OAX,1911,Paleontology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,1912,Space and Planetary Science,OAX,1912,Space and Planetary Science,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,20,Economics,OAX,20,"Economics, Econometrics and Finance",field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2000,General Economics,OAX,2000,"General Economics, Econometrics and Finance",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2002,Economics and Econometrics,OAX,2002,Economics and Econometrics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2003,Finance,OAX,2003,Finance,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,21,Energy,OAX,21,Energy,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2100,General Energy,OAX,2100,General Energy,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
